timestamp,cpu_usage,memory_usage,disk_read,disk_write,network_receive,network_transmit,active_processes,cpu_change,memory_change,disk_read_speed,disk_write_speed,network_receive_speed,network_transmit_speed,cpu_rolling,memory_std,cpu_mem_ratio,disk_cpu_ratio,high_cpu,high_memory,hour,day_of_week
00:01.7,5.972589666,38.23066458,34120704,77824,1937061,154867,1,-0.476204891,-0.736505531,0,0,1271,656,8.544690148,0.309427404,0.156225107,4893548.256,0,0,12,5
01:02.7,6.754992912,39.40046268,34120704,77824,1937061,154867,1,0.782403246,1.169798107,0,0,0,0,7.366030315,0.419563924,0.171444507,4399836.903,0,0,12,5
02:02.2,9.040382598,40.03145791,34120704,77824,1937061,154867,1,2.285389685,0.63099523,0,0,0,0,7.255714139,0.663729987,0.22583196,3398346.992,0,0,12,5
03:01.7,11.23110985,40.19919518,34120704,77824,1949031,158137,1,2.19072725,0.167737269,0,0,11970,3270,7.889573916,0.804096964,0.279386435,2789665.404,0,0,12,5
04:02.3,11.70018666,40.24775977,34120704,77824,1949271,158377,1,0.469076816,0.048564589,0,0,240,240,8.939852338,0.848127106,0.290704047,2686630.118,0,0,12,5
05:01.9,12.25473684,40.24247852,34120704,77824,1951040,159489,1,0.554550178,-0.005281256,0,0,1769,1112,10.19628177,0.359634776,0.304522417,2574227.192,0,0,12,5
06:02.1,15.58909928,40.18495875,34120704,77824,1951040,159489,1,3.334362442,-0.057519762,0,0,0,0,11.96310305,0.087957238,0.387933689,2056814.744,0,0,12,5
07:01.7,15.10906979,40.1796775,34120704,77824,1951040,159489,1,-0.480029491,-0.005281256,0,0,0,0,13.17684049,0.032173762,0.376037607,2118105.169,0,0,12,5
08:02.1,13.0733792,40.21389085,34120704,77824,1951040,159489,1,-2.035690588,0.034213351,0,0,0,0,13.54529436,0.031511439,0.325096103,2424485.513,0,0,12,5
09:01.5,13.06294295,41.5383379,34120704,77824,1951040,159489,1,-0.010436253,1.324447047,0,0,0,0,13.81784562,0.596703861,0.314479192,2426284.748,0,0,12,5
10:02.3,12.94056554,40.16440778,34120704,77824,1952251,160085,1,-0.122377413,-1.373930115,0,0,1211,596,13.95501135,0.605168436,0.322189875,2447583.917,0,0,12,5
11:01.8,6.908070175,40.22422374,34120704,77824,1952251,160085,1,-6.032495362,0.05981596,0,0,0,0,12.21880553,0.601008295,0.171739055,4314668.844,0,0,12,5
12:02.4,6.784234331,40.26486645,34120704,77824,1952251,160085,1,-0.123835845,0.040642706,0,0,0,0,10.55383844,0.592070311,0.168490173,4383308.949,0,0,12,5
13:02.0,6.83822162,40.31790862,34120704,77824,1963633,162917,1,0.05398729,0.053042175,0,0,11382,2832,9.306806923,0.582075239,0.169607548,4353118.048,0,0,12,5
14:01.8,7.470447679,42.18931005,34120704,77824,18791510,215399,1,0.632226059,1.871401427,0,0,16827877,52482,8.188307869,0.872292796,0.177069681,4028205.508,0,0,12,5
59:29.4,7.470447679,42.18931005,34120704,77824,18791510,215399,1,0.632226059,1.871401427,0,0,16827877,52482,8.188307869,0.872292796,0.177069681,4028205.508,0,0,13,5
00:04.6,93.7274104,43.71260785,34120704,77824,18808494,231073,1,0.632226059,1.871401427,0,0,16827877,52482,8.188307869,0.872292796,2.144173386,360198.8469,1,0,14,5
01:02.5,79.97872247,43.41387248,34120704,77824,18808674,239725,1,-13.74868793,-0.298735369,0,0,180,8652,8.188307869,0.872292796,1.842238849,421353.9429,0,0,14,5
02:02.9,62.05103029,43.55612195,34120704,77824,18808794,242669,1,-17.92769218,0.14224947,0,0,120,2944,8.188307869,0.872292796,1.424622476,541160.134,0,0,14,5
03:02.3,44.64194465,42.60182203,34120704,77824,18808914,246253,1,-17.40908564,-0.954299918,0,0,120,3584,8.188307869,0.872292796,1.047888154,747573.4056,0,0,14,5
31:20.9,44.64194465,42.60182203,34120704,77824,18808914,246253,1,-17.40908564,-0.954299918,0,0,120,3584,8.188307869,0.872292796,1.047888154,747573.4056,0,0,17,5
32:03.6,94.35396256,47.8634451,34120704,77824,18815524,283191,1,-17.40908564,-0.954299918,0,0,120,3584,8.188307869,0.872292796,1.971315737,357832.0511,1,0,17,5
33:03.1,75.96821761,47.12992463,34120704,77824,18826730,285993,1,-18.38574495,-0.733520473,0,0,11206,2802,8.188307869,0.872292796,1.611889224,443309.0054,0,0,17,5
34:02.2,58.47899151,47.1539199,34120704,77824,18827030,286293,1,-17.4892261,0.02399527,0,0,300,300,8.188307869,0.872292796,1.240172432,573659.7601,0,0,17,5
35:02.7,40.91997188,47.13095792,34120704,77824,18827588,286809,1,-17.55901963,-0.022961981,0,0,558,516,8.188307869,0.872292796,0.868218549,813948.6376,0,0,17,5
36:02.4,23.03615859,46.33475124,34120704,77824,18828363,287305,1,-17.88381329,-0.796206681,0,0,775,496,58.55146043,0.540985577,0.497168065,1419557.284,0,0,17,5
37:02.9,16.32871464,46.35128386,34120704,77824,18828859,287465,1,-6.707443958,0.016532626,0,0,496,160,42.94641085,0.435721138,0.35228182,1969026.827,0,0,17,5
38:02.6,16.24900878,46.37436065,34120704,77824,18828859,287465,1,-0.079705857,0.023076791,0,0,0,0,31.00256908,0.432443792,0.350387769,1978125.493,0,0,17,5
39:03.4,16.59187161,45.76127577,34120704,77824,18828859,287465,1,0.342862829,-0.613084885,0,0,0,0,22.6251451,0.487110708,0.362574498,1939572.137,0,0,17,5
40:02.7,16.60760275,45.75163174,34120704,77824,18828859,287465,1,0.015731146,-0.009644032,0,0,0,0,17.76267127,0.327316884,0.362994764,1937839.266,0,0,17,5
41:02.7,16.88537705,46.5140843,34120704,77824,18829630,287961,1,0.277774294,0.762452569,0,0,771,496,16.53251496,0.36510707,0.363016435,1907743.063,0,0,17,5
42:02.8,21.3117285,45.74302099,34120704,77824,32512199,333070,1,4.426351456,-0.771063312,0,0,13682569,45109,17.52911774,0.382417996,0.465901203,1529272.104,0,0,17,5
43:02.5,22.66920235,45.70995574,34120704,77824,32523087,335889,1,1.357473845,-0.033065252,0,0,10888,2819,18.81315645,0.346062157,0.495935775,1441565.436,0,0,17,5
44:03.2,22.59687583,45.74979478,34120704,77824,32523327,336129,1,-0.072326515,0.039839037,0,0,240,240,20.0141573,0.347215677,0.493922999,1445983.962,0,0,17,5
45:02.8,22.86040106,45.75748704,34120704,77824,32523885,336645,1,0.263525226,0.007692264,0,0,558,516,21.26471696,0.346626116,0.499599137,1430013.851,0,0,17,5
46:02.4,23.49570703,44.13843778,34120704,77824,51558139,370318,1,0.635305973,-1.619049259,0,0,19034254,33673,22.58678296,0.716498495,0.532318501,1392925.869,0,0,17,5
47:03.3,19.80154247,44.16461444,34120704,77824,51558635,370478,1,-3.694164566,0.026176658,0,0,496,160,22.28474575,0.869774997,0.448357644,1640296.822,0,0,17,5
48:02.9,20.45263158,44.18596908,34120704,77824,51558635,370478,1,0.651089112,0.021354642,0,0,0,0,21.84143159,0.871392874,0.462876157,1590513.68,0,0,17,5
49:02.3,20.77431307,44.14188208,34120704,77824,51558635,370478,1,0.321681494,-0.044087003,0,0,0,0,21.47691904,0.71569143,0.470625902,1567016.323,0,0,17,5
50:03.2,20.87691536,44.23866683,34120704,77824,51558635,370478,1,0.102602285,0.096784749,0,0,0,0,21.0802219,0.040955285,0.471915563,1559667.048,0,0,17,5
51:02.6,17.80079726,44.22741546,34120704,77824,51612643,382490,1,-3.076118097,-0.011251371,0,0,54008,12012,19.94123995,0.041017595,0.402483326,1814854.1,0,0,17,5
52:04.5,18.24714559,44.53131727,34120704,77824,51613139,382650,1,0.446348334,0.303901815,0,0,496,160,19.63036057,0.153651244,0.409759843,1772766.971,0,0,17,5
53:03.1,17.25514826,44.27873548,34120704,77824,51624149,385482,1,-0.99199733,-0.252581788,0,0,11010,2832,18.99086391,0.147179459,0.38969379,1869100.35,0,0,17,5
54:02.7,17.45882485,44.2974495,34120704,77824,51624389,385722,1,0.203676587,0.018714014,0,0,240,240,18.32776627,0.12441232,0.39412709,1848476.503,0,0,17,5
55:02.2,19.22666667,44.24234074,34120704,77824,51624887,386178,1,1.767841816,-0.055108754,0,0,498,456,17.99771653,0.123860503,0.434576163,1686916.809,0,0,17,5
56:02.6,22.62245614,44.34394751,34120704,77824,51647340,392641,1,3.395789474,0.101606765,0,0,22453,6463,18.9620483,0.113700688,0.510158825,1444418.133,0,0,17,5
57:02.8,20.97137524,44.22041205,34120704,77824,51647776,392741,1,-1.651080903,-0.123535456,0,0,436,100,19.50689423,0.048233101,0.474246491,1552961.689,0,0,17,5
58:05.7,28.63864591,45.05553929,34120704,77824,104882067,531459,1,7.667270671,0.835127238,0,0,53234291,138718,21.78359376,0.351922719,0.635629855,1151223.443,0,0,17,5
59:02.2,30.42105263,42.94625174,34120704,77824,104882643,531879,1,1.782406723,-2.109287547,0,0,576,420,24.37603932,0.761483311,0.708351751,1085918.553,0,0,17,5
00:03.1,28.7445614,43.07897199,34120704,77824,104882643,531879,1,-1.676491228,0.132720248,0,0,0,0,26.27961826,0.896456209,0.667252724,1147124.126,0,0,18,5
01:03.5,27.52350877,44.79629853,34120704,77824,104883478,532435,1,-1.221052632,1.717326537,0,0,835,556,27.25982879,0.96871226,0.614414799,1196230.95,0,0,18,5
02:03.1,27.59651622,44.22339711,34120704,77824,104883974,532595,1,0.07300745,-0.572901418,0,0,496,160,28.58485699,0.968867948,0.624025245,1193176.95,0,0,18,5
03:02.5,18.97052632,44.26346577,34120704,77824,104895054,535349,1,-8.625989907,0.040068656,0,0,11080,2754,26.65123307,0.808768135,0.428582037,1708553.068,0,0,18,5
04:02.9,18.50975961,44.20835701,34120704,77824,104895354,535649,1,-0.460766701,-0.055108754,0,0,300,300,24.26897447,0.628495267,0.418693678,1748904.378,0,0,18,5
05:02.2,16.09643475,44.26300653,34120704,77824,104895972,536225,1,-2.413324866,0.054649514,0,0,618,576,21.73934913,0.250162621,0.363654347,1995778.915,0,0,18,5
06:08.6,14.94907522,44.27988358,34120704,77824,104897245,537131,1,-1.147359532,0.016877056,0,0,1273,906,19.22446242,0.030236992,0.337604212,2139353.131,0,0,18,5
07:02.9,15.43061459,43.54911855,34120704,77824,104897741,537291,1,0.481539375,-0.730765036,0,0,496,160,16.7912821,0.31624635,0.35432668,2076654.151,0,0,18,5
08:02.6,15.7419017,43.6169712,34120704,77824,104897981,537531,1,0.311287112,0.067852653,0,0,240,240,16.14555718,0.367273197,0.360912307,2038042.309,0,0,18,5
09:03.0,18.3877757,44.56277518,34120704,77824,104898131,537681,1,2.645873995,0.945803985,0,0,150,150,16.12116039,0.447062118,0.41262636,1759908.126,0,0,18,5
10:03.3,20.67638741,44.7774697,34120704,77824,104898131,537681,1,2.288611711,0.21469452,0,0,0,0,17.03715092,0.553598952,0.461758727,1574095.506,0,0,18,5
11:03.0,19.46414223,42.7092841,34120704,77824,104899056,538501,1,-1.212245179,-2.068185602,0,0,925,820,17.94016433,0.838760534,0.455735624,1667341.031,0,0,18,5
12:02.4,19.55382143,42.71307283,34120704,77824,104899492,538601,1,0.089679199,0.003788727,0,0,436,100,18.7648057,0.982962164,0.457794772,1660066.188,0,0,18,5
13:03.1,19.05304931,42.76106337,34120704,77824,104910575,541343,1,-0.500772121,0.04799054,0,0,11083,2742,19.42703522,1.066749886,0.445570054,1701521.972,0,0,18,5
07:08.1,19.05304931,42.76106337,34120704,77824,104910575,541343,1,-0.500772121,0.04799054,0,0,11083,2742,19.42703522,1.066749886,0.445570054,1701521.972,0,0,19,5
07:10.0,19.05304931,42.76106337,34120704,77824,104910575,541343,1,-0.500772121,0.04799054,0,0,11083,2742,19.42703522,1.066749886,0.445570054,1701521.972,0,0,19,5
08:05.6,88.01565347,43.11938508,40657920,77824,104924334,546691,1,-0.500772121,0.04799054,0,0,11083,2742,19.42703522,1.066749886,2.041208457,456750.2278,1,0,19,5
09:02.4,71.73986651,43.1950448,40657920,77824,104925042,547357,1,-16.27578697,0.075659726,0,0,708,666,19.42703522,1.066749886,1.660835562,558949.6098,0,0,19,5
10:03.1,54.42115232,43.21513654,40657920,77824,104925132,547447,1,-17.31871419,0.020091733,0,0,90,90,19.42703522,1.066749886,1.259307656,733617.3699,0,0,19,5
11:02.6,37.03288793,43.22374728,40657920,77824,104925132,547447,1,-17.38826438,0.008610743,0,0,0,0,19.42703522,1.066749886,0.856771804,1069020.056,0,0,19,5
12:03.4,19.14808343,43.24797217,40657920,77824,104925222,547537,1,-17.8848045,0.02422489,0,0,90,90,54.07152873,0.049034085,0.442751012,2017954.717,0,0,19,5
13:03.3,15.51830006,43.23660599,40657920,77824,104937782,551163,1,-3.62978337,-0.01136618,0,0,12560,3626,39.57205805,0.020311069,0.358915778,2461386.453,0,0,19,5
14:02.9,14.93684211,43.27759313,40657920,77824,104938082,551463,1,-0.581457959,0.040987136,0,0,300,300,28.21145317,0.024343571,0.345140315,2551190.489,0,0,19,5
15:04.0,21.32167957,43.99354768,40657920,77824,104938640,551979,1,6.384837468,0.715954558,0,0,558,516,21.59155862,0.334691296,0.484654698,1821454.334,0,0,19,5
16:03.3,21.99368421,43.18333419,40657920,77824,104938790,552129,1,0.672004637,-0.810213489,0,0,150,150,18.58371788,0.340328344,0.509309543,1768221.205,0,0,19,5
17:02.8,21.66358478,43.1984891,40657920,77824,104938790,552129,1,-0.330099426,0.015154907,0,0,0,0,19.08681815,0.346082237,0.501489409,1793975.683,0,0,19,5
18:01.9,21.56631579,43.2135292,40657920,77824,104939997,552725,1,-0.097268995,0.015040097,0,0,1207,596,20.29642129,0.348582688,0.499063978,1801708.368,0,0,19,5
19:02.2,18.24940965,43.22110665,40657920,77824,104939997,552725,1,-3.316906138,0.007577454,0,0,0,0,20.9589348,0.353342707,0.422233743,2112164.515,0,0,19,5
20:02.4,13.7238115,43.21789198,40657920,77824,104939997,552725,1,-4.525598156,-0.003214677,0,0,0,0,19.43936119,0.01575345,0.317549303,2761371.946,0,0,19,5
21:02.7,13.20591858,43.22604348,40657920,77824,104939997,552725,1,-0.51789292,0.008151503,0,0,0,0,17.68180806,0.010506392,0.305508381,2862040.901,0,0,19,5
22:04.9,12.56982456,43.28023375,40657920,77824,104939997,552725,1,-0.636094014,0.054190274,0,0,0,0,15.86305601,0.027479817,0.290428759,2996200.858,0,0,19,5
23:02.5,13.67086209,42.60871063,40657920,77824,104951896,556051,1,1.10103753,-0.671523126,0,0,11899,3326,14.28396528,0.281832771,0.320846651,2771338.163,0,0,19,5
25:54.1,48.41437033,42.63557614,40657920,77824,104952016,556171,1,34.74350824,0.026865517,0,0,120,120,20.31695741,0.340153141,1.135539254,822795.4688,0,0,19,5
26:03.4,11.62323946,43.92890971,40657920,77824,104952376,556567,1,-36.79113087,1.293333563,0,0,360,396,19.896843,0.544535368,0.264592032,3220878.454,0,0,19,5
27:03.0,14.16089744,46.5534641,40657920,77824,104959034,580271,1,2.537657977,2.624554394,0,0,6658,23704,20.08783878,1.631209904,0.304185687,2681762.09,0,0,19,5
28:02.6,14.03829487,46.679755,40657920,77824,104960335,580957,1,-0.122602567,0.126290894,0,0,1301,686,20.38153284,2.021477861,0.300736259,2703625.667,0,0,19,5
29:03.2,49.40614027,48.14817366,40657920,77824,104960335,580957,1,35.3678454,1.468418666,0,0,0,0,27.52858847,2.24432169,1.026126985,806606.4924,0,0,19,5
30:03.2,32.65057982,47.50500858,40657920,77824,104960485,581107,1,-16.75556045,-0.643165079,0,0,150,150,24.37583037,1.608750293,0.687308155,1208238.319,0,0,19,5
31:02.9,16.94187328,47.5145378,40657920,77824,104960485,581107,1,-15.70870654,0.009529222,0,0,0,0,25.43955714,0.660967217,0.356561887,2266091.136,0,0,19,5
32:03.1,17.08842105,48.15655478,40657920,77824,104960635,581257,1,0.146547776,0.64201698,0,0,150,150,26.02506186,0.606923053,0.354851403,2247731.844,0,0,19,5
33:05.2,18.17023919,48.28663441,40657920,77824,104972946,584745,1,1.081818141,0.130079621,0,0,12311,3488,26.85145072,0.380472023,0.376299558,2120887.465,0,0,19,5
34:02.9,17.59607861,48.29111199,40657920,77824,104973186,584985,1,-0.574160584,0.004477586,0,0,240,240,20.48943839,0.406197833,0.364375097,2186370.624,0,0,19,5
35:02.5,20.07340377,48.24989524,40657920,77824,104973804,585561,1,2.477325156,-0.041216755,0,0,618,576,17.97400318,0.331582901,0.416029997,1929347.553,0,0,19,5
36:03.1,19.9462458,47.7567867,40657920,77824,104973954,585711,1,-0.127157964,-0.493108536,0,0,150,150,18.57487769,0.225390781,0.417663063,1941060.006,0,0,19,5
37:04.1,19.56673532,47.06850133,40657920,77824,104973954,585711,1,-0.379510481,-0.688285371,0,0,0,0,19.07054054,0.532001885,0.415707634,1976877.68,0,0,19,5
38:02.3,20.08687506,47.14209448,40657920,77824,104975165,586307,1,0.520139737,0.073593148,0,0,1211,596,19.45386771,0.584178473,0.426092122,1928114.995,0,0,19,5
39:02.6,18.60707481,47.03991366,40657920,77824,104975165,586307,1,-1.479800251,-0.102180814,0,0,0,0,19.65606695,0.534429129,0.395559289,2073635.175,0,0,19,5
40:03.2,15.49503335,47.04370239,40657920,77824,104975255,586397,1,-3.112041457,0.003788727,0,0,90,90,18.74039287,0.308298876,0.329375295,2464858.308,0,0,19,5
41:05.8,15.57993763,47.04416163,40657920,77824,104975315,586457,1,0.084904283,0.00045924,0,0,60,60,17.86713123,0.043119595,0.331176858,2452236.003,0,0,19,5
42:02.8,14.60621329,47.11545858,40657920,77824,104975315,586457,1,-0.973724344,0.07129695,0,0,0,0,16.87502683,0.048163309,0.310008938,2605239.288,0,0,19,5
43:02.2,14.4,47.06769766,40657920,77824,104987420,589963,1,-0.20621329,-0.04776092,0,0,12105,3506,15.73765182,0.031744783,0.305942307,2640124.675,0,0,19,5
44:02.6,14.52028841,47.0983519,40657920,77824,104987750,590293,1,0.120288406,0.030654244,0,0,330,330,14.92029454,0.032248036,0.308297166,2619662.659,0,0,19,5
45:03.5,14.56831882,47.16046406,40657920,77824,104988398,590899,1,0.048030413,0.062112158,0,0,648,606,14.73495163,0.044778615,0.308909573,2611580.638,0,0,19,5
46:02.2,14.2271673,47.11718073,40657920,77824,104988488,590989,1,-0.341151515,-0.043283334,0,0,90,90,14.46439756,0.033676369,0.301952856,2670090.844,0,0,19,5
47:03.7,14.60501477,47.18790363,40657920,77824,104988638,591139,1,0.377847469,0.070722901,0,0,150,150,14.46415786,0.048116213,0.309507599,2605439.379,0,0,19,5
48:03.2,17.09834743,47.86470801,40657920,77824,104989845,591735,1,2.493332654,0.676804381,0,0,1207,596,15.00382735,0.325575067,0.357222433,2246499.033,0,0,19,5
49:02.8,18.51059127,47.87595938,40657920,77824,104989995,591885,1,1.412243839,0.011251371,0,0,150,150,15.80188792,0.392535015,0.386636456,2083889.691,0,0,19,5
50:04.8,25.86692678,47.8611489,40657920,77824,104990295,592185,1,7.356335517,-0.014810478,0,0,300,300,18.06160951,0.392309518,0.540457707,1513307.433,0,0,19,5
51:02.6,26.41843101,47.95632631,40657920,77824,104990445,592335,1,0.551504224,0.09517741,0,0,150,150,20.49986225,0.316187256,0.550885212,1482868.221,0,0,19,5
52:04.0,24.03368421,47.85322702,40657920,77824,104990745,592635,1,-2.384746796,-0.103099293,0,0,300,300,22.38559614,0.042196505,0.502237481,1624128.501,0,0,19,5
53:03.0,26.62762587,49.99822045,40657920,77824,105002985,596099,1,2.593941657,2.144993427,0,0,12240,3464,24.29145183,0.945207416,0.532571472,1471640.024,0,0,19,5
54:02.3,26.49410708,45.44302272,40657920,77824,105003315,596429,1,-0.133518788,-4.555197731,0,0,330,330,25.88815499,1.613692886,0.583018151,1478786.704,0,0,19,5
55:02.8,18.36590047,45.45002612,40657920,77824,105003933,597005,1,-8.128206609,0.007003404,0,0,618,576,24.38794973,1.928724967,0.404089987,2099459.308,0,0,19,5
56:02.8,18.13515135,45.46782165,40657920,77824,105004083,597155,1,-0.230749119,0.017795535,0,0,150,150,22.7312938,2.047400875,0.398856833,2124776.504,0,0,19,5
57:02.0,19.40842105,45.46081825,40657920,77824,105004083,597155,1,1.273269701,-0.007003404,0,0,0,0,21.80624116,2.031623647,0.426926347,1992212.915,0,0,19,5
58:02.4,15.99816133,45.46058863,40657920,77824,105005290,597751,1,-3.41025972,-0.00022962,0,0,1207,596,19.68034826,0.009837206,0.351912763,2391901.054,0,0,19,5
59:02.8,15.32461517,45.48217289,40657920,77824,105005290,597751,1,-0.673546158,0.021584262,0,0,0,0,17.44644988,0.011847803,0.336936742,2490589.797,0,0,19,5
00:02.4,15.0477193,45.49755742,40657920,77824,105005440,597901,1,-0.276895876,0.015384527,0,0,150,150,16.78281364,0.015916396,0.33073686,2533563.757,0,0,20,5
01:02.9,14.84280702,45.49296502,40657920,77824,105005440,597901,1,-0.204912281,-0.004592396,0,0,0,0,16.12434478,0.01745609,0.326265984,2566333.097,0,0,20,5
02:02.3,13.93733113,45.61546719,40657920,77824,105005440,597901,1,-0.905475883,0.122502167,0,0,0,0,15.03012679,0.06079444,0.30553959,2721899.892,0,0,20,5
03:02.5,14.19188003,45.58607585,40657920,77824,105018114,601491,1,0.254548894,-0.029391335,0,0,12674,3590,14.66887053,0.061325331,0.311320502,2676292.857,0,0,20,5
04:03.0,14.78946131,45.87229694,40657920,77824,105018504,601881,1,0.597581283,0.286221089,0,0,390,390,14.56183976,0.154678057,0.322405074,2575003.618,0,0,20,5
05:02.4,15.7132782,45.77367524,40657920,77824,105019062,602397,1,0.923816888,-0.098621707,0,0,558,516,14.69495154,0.152490127,0.343281987,2432671.766,0,0,20,5
06:02.8,15.07478974,45.54727011,40657920,77824,105019152,602487,1,-0.638488463,-0.22640513,0,0,90,90,14.74134808,0.138158586,0.330970214,2529297.158,0,0,20,5
07:02.3,14.65924681,45.52786723,40657920,77824,105019212,602547,1,-0.415542926,-0.019402874,0,0,60,60,14.88573122,0.1529817,0.321984044,2596416.066,0,0,20,5
08:02.7,18.08924975,45.55048478,40657920,77824,105020509,603575,1,3.430002939,0.022617551,0,0,1297,1028,15.66520516,0.158107048,0.397125296,2129885.697,0,0,20,5
09:02.1,17.08309795,45.5750541,40657920,77824,105020509,603645,1,-1.006151795,0.024569319,0,0,0,70,16.12393249,0.101352294,0.374834398,2248393.506,0,0,20,5
10:02.6,16.71789474,45.53314849,40657920,77824,105020659,603795,1,-0.365203217,-0.041905615,0,0,150,150,16.3248558,0.018418064,0.367158769,2294737.643,0,0,20,5
11:03.1,16.84111172,45.53360773,40657920,77824,105020659,603795,1,0.123216986,0.00045924,0,0,0,0,16.67812019,0.01931596,0.369861133,2278889.378,0,0,20,5
12:02.8,16.06385965,45.55542161,40657920,77824,105020659,603795,1,-0.777252074,0.021813882,0,0,0,0,16.95904276,0.017385154,0.352622346,2382691.89,0,0,20,5
13:02.3,13.89473684,45.56368792,40657920,77824,105032863,607097,1,-2.169122807,0.008266313,0,0,12204,3302,16.12014018,0.018528981,0.30495198,2729683.675,0,0,20,5
14:02.7,14.28461152,45.54795897,40657920,77824,105033193,607427,1,0.389874683,-0.015728957,0,0,330,330,15.5604429,0.013428244,0.31361694,2660055.83,0,0,20,5
15:02.2,14.40952728,45.57987612,40657920,77824,105033751,607943,1,0.12491576,0.031917153,0,0,558,516,15.0987694,0.017288138,0.316137921,2638492.359,0,0,20,5
16:02.3,14.24641576,45.6190263,40657920,77824,105033751,607943,1,-0.163111521,0.039150177,0,0,0,0,14.57983021,0.02823243,0.312291097,2666719.879,0,0,20,5
17:02.7,13.61775139,45.61650048,40657920,77824,105033751,607943,1,-0.628664372,-0.002525818,0,0,0,0,14.09060856,0.031629597,0.298526876,2781407.27,0,0,20,5
18:02.1,13.33953227,45.6190263,40657920,77824,105035108,608689,1,-0.27821912,0.002525818,0,0,1357,746,13.97956765,0.031809865,0.292411596,2835372.816,0,0,20,5
19:02.3,12.88802495,45.6201744,40657920,77824,105035108,608689,1,-0.451507318,0.001148099,0,0,0,0,13.70025033,0.017406408,0.282507139,2927552.343,0,0,20,5
20:03.1,13.09122807,44.93303712,40657920,77824,105035108,608689,1,0.203203116,-0.687137272,0,0,0,0,13.43659049,0.306632596,0.291349726,2885335.458,0,0,20,5
21:02.5,13.09482874,44.97517236,40657920,77824,105035108,608689,1,0.003600665,0.042135235,0,0,0,0,13.20627308,0.364248184,0.291156833,2884598.37,0,0,20,5
22:02.9,13.07859649,44.93866281,40657920,77824,105035108,608689,1,-0.016232244,-0.036509549,0,0,0,0,13.0984421,0.367682479,0.291032169,2887924.235,0,0,20,5
23:02.2,13.59368421,44.93544813,40657920,77824,105048419,614006,1,0.515087719,-0.003214677,0,0,13311,5317,13.14927249,0.302177721,0.302515826,2785994.23,0,0,20,5
24:02.7,13.80330319,44.94922532,40657920,77824,105048659,614246,1,0.209618982,0.013777188,0,0,240,240,13.33232814,0.017278337,0.307086565,2746543.759,0,0,20,5
25:02.8,13.55288735,44.95289924,40657920,77824,105049217,614762,1,-0.250415845,0.003673917,0,0,558,516,13.42466,0.015672792,0.30149084,2793804.351,0,0,20,5
26:02.0,14.04250541,44.97345021,40657920,77824,105049217,614762,1,0.489618064,0.020550973,0,0,0,0,13.61419533,0.014993224,0.312239896,2702868.896,0,0,20,5
27:02.4,13.91829445,44.98252019,40657920,77824,105049217,614762,1,-0.124210962,0.009069982,0,0,0,0,13.78213492,0.019033114,0.309415622,2725373.208,0,0,20,5
28:02.9,13.9954877,44.99331232,40657920,77824,105050424,615358,1,0.077193253,0.010792131,0,0,1207,596,13.86249562,0.018945652,0.311057066,2711343.626,0,0,20,5
29:04.2,14.69192982,45.01684835,40657920,77824,105050424,615358,1,0.696442121,0.02353603,0,0,0,0,14.04022095,0.023697526,0.326365136,2591008.273,0,0,20,5
30:03.7,15.01042098,45.12568814,40657920,77824,105050424,615358,1,0.318491155,0.108839789,0,0,0,0,14.33172767,0.062149783,0.332635836,2539466.017,0,0,20,5
31:02.5,16.76801134,45.068398,40657920,77824,105050424,615358,1,1.757590361,-0.057290142,0,0,0,0,14.87682886,0.059442299,0.372056964,2288265.086,0,0,20,5
32:03.6,17.42175439,47.02889191,40657920,77824,105050574,615508,1,0.653743046,1.960493912,0,0,150,150,15.57752085,0.885977576,0.370447903,2207060.15,0,0,20,5
33:02.9,17.30649796,47.08652648,40657920,77824,105062946,619256,1,-0.115256423,0.057634572,0,0,12372,3748,16.2397229,1.089413713,0.367546711,2220955.645,0,0,20,5
34:02.3,15.87737673,47.0936447,40657920,77824,105063186,619496,1,-1.429121234,0.007118214,0,0,240,240,16.47681228,1.080943459,0.337144785,2409018.928,0,0,20,5
35:03.1,15.04535326,45.17184172,40657920,77824,105063744,620012,1,-0.832023465,-1.921802975,0,0,558,516,16.48379874,1.068743395,0.33306929,2533937.354,0,0,20,5
36:02.6,14.00030175,45.17402311,40657920,77824,105063744,620012,1,-1.045051511,0.002181388,0,0,0,0,15.93025682,1.039199316,0.309919303,2710473.474,0,0,20,5
37:03.0,14.59338454,45.13200269,40657920,77824,105063744,620012,1,0.593082785,-0.042020425,0,0,0,0,15.36458285,1.057676026,0.323348925,2607382.631,0,0,20,5
38:02.4,15.35098492,45.13383965,40657920,77824,105064955,620608,1,0.757600381,0.001836958,0,0,1211,596,14.97348024,0.868146554,0.340121404,2486573.145,0,0,20,5
39:02.8,15.62836622,45.14222077,40657920,77824,105064955,620608,1,0.277381297,0.008381123,0,0,0,0,14.92367814,0.020595277,0.346202866,2445094.092,0,0,20,5
40:03.3,15.48690886,45.1391209,40657920,77824,105064955,620608,1,-0.141457352,-0.003099867,0,0,0,0,15.01198926,0.017140853,0.343092833,2466072.951,0,0,20,5
41:02.8,14.84631579,45.01145229,40657920,77824,105064955,620608,1,-0.640593074,-0.127668613,0,0,0,0,15.18119207,0.056203617,0.329834187,2565764.847,0,0,20,5
